ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G04430.1,ARA:PWY4FS-4,,1,1197956,1201579,+,3623,protein_coding,Probable methyltransferase PMT8 [Source:UniProtKB/Swiss-Prot;Acc:Q940J9],0.01757108162402545,0.21276099289932593,0.5966423232579391,0.015193371060444922,0.14098315528024868,0.6100037127887777,9.142987206966077e-4,0.024690608546331944,0.8318137943416191,0,0,0,6
AT1G04430.2,ARA:PWY4FS-4,,1,1198303,1201495,+,3192,protein_coding,Probable methyltransferase PMT8 [Source:UniProtKB/Swiss-Prot;Acc:Q940J9],0.07294639211973888,0.4478188460682992,-0.3900488671720829,0.31400372325998,0.6791644621725258,-0.218881403212404,0.2938493616074862,0.6980074166445525,0.22783973256573106,0,0,0,4
AT1G48600.2,ARA:PWY4FS-4,NMT2,1,17965871,17969354,+,3483,protein_coding,PMEAMT [Source:UniProtKB/TrEMBL;Acc:A0A178WLJ9],0.45399583264832427,0.8634684115895739,-0.38799413823709034,0.6640371872990283,0.8974488457533929,-0.22455173290702624,0.8703044913875857,0.9699650789268321,0.08398847690369982,0,0,0,4
AT1G48600.1,ARA:PWY4FS-4,NMT2,1,17966383,17969354,+,2971,protein_coding,PMEAMT [Source:UniProtKB/TrEMBL;Acc:A0A178WLJ9],0.2335038440041042,0.7097050735667015,0.22881532571119195,0.06103574792771799,0.31132134067047595,-0.35995592200463944,0.7319531959501133,0.9284653968817665,-0.06579625128499547,0,0,0,3
AT1G73600.2,ARA:PWY4FS-4,,1,27669152,27673572,+,4420,protein_coding,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:TAIR;Acc:AT1G73600],0.007596324593162719,0.1295073939008405,0.7369184222729535,0.021731679567472486,0.1736080267853775,-0.6348727225744822,0.018430917115277695,0.18490545211075327,-0.6518667648504084,0,0,0,7
AT1G80860.2,ARA:PWY4FS-4,PLMT,1,30387978,30389434,-,1456,protein_coding,Phosphatidyl-N-methylethanolamine N-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH5],0.0023310308145480466,0.059603548099437825,-0.753773899031204,0.21852432217823617,0.5857606358763655,-0.29610314479645233,0.33737489829959116,0.7310245251996366,0.2243610686087453,0,0,0,4
AT1G80860.2,ARA:PWY4FS-4,PLMT,1,30387978,30389434,-,1456,protein_coding,Phosphatidyl-N-methylethanolamine N-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH5],0.0023310308145480466,0.059603548099437825,-0.753773899031204,0.21852432217823617,0.5857606358763655,-0.29610314479645233,0.33737489829959116,0.7310245251996366,0.2243610686087453,0,0,0,4
AT1G80860.1,ARA:PWY4FS-4,PLMT,1,30387978,30389434,-,1456,protein_coding,Phosphatidyl-N-methylethanolamine N-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH5],0.04154786233456431,0.3428984006639602,0.7135459107329944,0.8454249468431428,0.9581022792901529,0.06911820469823045,0.8190815235616902,0.9543983771902524,0.08090321665030155,0,0,0,7
AT1G80860.1,ARA:PWY4FS-4,PLMT,1,30387978,30389434,-,1456,protein_coding,Phosphatidyl-N-methylethanolamine N-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH5],0.04154786233456431,0.3428984006639602,0.7135459107329944,0.8454249468431428,0.9581022792901529,0.06911820469823045,0.8190815235616902,0.9543983771902524,0.08090321665030155,0,0,0,7
AT3G18000.1,ARA:PWY4FS-4,NMT1,3,6154363,6157552,+,3189,protein_coding,XPL1 [Source:UniProtKB/TrEMBL;Acc:A0A178VHS8],2.0915132566295405e-4,0.01088947543335503,-1.4498393237953726,0.13501436449290555,0.46750465458223484,-0.5835907495232601,0.17494081962435795,0.5705973750708789,0.5291161978730193,-1,0,0,4
AT5G06050.1,ARA:PWY4FS-4,,5,1820117,1823862,+,3745,protein_coding,Probable methyltransferase PMT12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FG39],0.29894162976466854,0.7693131902772169,-0.20713295237861626,0.41791800642018884,0.7611430791725959,-0.16144881543984038,0.4863429899136223,0.8255478704383926,0.13803561074781925,0,0,0,4
AT5G14430.1,ARA:PWY4FS-4,,5,4652915,4655973,+,3058,protein_coding,Probable methyltransferase PMT9 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZV7],0.2927299548934799,0.7647600968462799,-0.12520453692588543,0.6992662552599647,0.9114908342092989,0.04584641456840695,0.06103340019037148,0.3520286422958303,0.2214495160637112,0,0,0,1
