ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G10060.2,ARA:ILEUDEG-PWY,ATBCAT-1,1,3284239,3287286,+,3047,protein_coding,branched-chain amino acid transaminase 1 [Source:TAIR;Acc:AT1G10060],0.4574865852307508,0.8641770004360009,-0.646088702862785,0.6773010739015366,0.9027333303126075,0.35843197036803476,0.5994461023739921,0.8804078946347427,-0.4552210812115067,0,0,0,10
AT1G10070.2,ARA:ILEUDEG-PWY,BCAT2,1,3288087,3290471,+,2384,protein_coding,"Branched-chain-amino-acid aminotransferase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M439]",0.5316051044312089,0.8911515464358377,-0.23380557303072083,0.13153993766988684,0.4617467490783361,0.5558870068850502,0.26542870552228426,0.673339769098994,0.41082262285455756,0,0,0,1
AT1G48030.5,ARA:ILEUDEG-PWY,LPD1,1,17717088,17719500,-,2412,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.8917772330138413,0.9847072273195536,0.01917213315434467,0.9412093863070582,0.9867630249485722,-0.010397848284488536,0.41537656573920634,0.7821798229926288,-0.11485325797356369,0,0,0,2
AT1G48030.4,ARA:ILEUDEG-PWY,LPD1,1,17717088,17719500,-,2412,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.977519342960262,0.995421650146458,0.007782447844022927,0.2976705318444512,0.6655006018831119,-0.2887263320608377,0.6216907895815765,0.8900111285780166,-0.13638529528624777,0,0,0,3
AT1G48030.2,ARA:ILEUDEG-PWY,LPD1,1,17717133,17719141,-,2008,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.40411158127370983,0.8401323441031102,0.10922422432770784,0.2838679569374762,0.6535575897904449,-0.14064643380138547,0.21591160882317678,0.6190804108980485,-0.1622962260708817,0,0,0,3
AT3G05190.3,ARA:ILEUDEG-PWY,,3,1471256,1475832,+,4576,protein_coding,D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A178VG19],0.7735520047297226,0.9593789929619458,0.08915611719023706,0.02059959838563559,0.16836679957514622,-0.745767038253971,0.21894983193237585,0.62284023069187755,-0.38696219086956934,0,0,0,3
AT3G06850.2,ARA:ILEUDEG-PWY,BCE2,3,2157931,2160669,-,2738,protein_coding,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M7Z1]",0.5534222831582809,0.8987657452195389,-0.24525034671172302,0.09272102870254753,0.3893633125192048,0.6938555050236609,7.445671449892699e-5,0.00382752059276749,1.6324814911437862,0,0,1,1
AT3G13450.1,ARA:ILEUDEG-PWY,DIN4,3,4382198,4384436,-,2238,protein_coding,"2-oxoisovalerate dehydrogenase subunit beta 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LDY2]",0.818910339589534,0.9680612780538831,0.05038334801528393,0.020955108946343004,0.16992918211028435,0.5049087414563144,0.06185488699066773,0.35447948337815255,0.4084031271235176,0,0,0,1
AT3G17240.1,ARA:ILEUDEG-PWY,LPD2,3,5889663,5892332,-,2669,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6641686104014539,0.9325383080246943,-0.05315260645114733,0.13188418385982936,0.46264022293860607,-0.1845410813535885,9.275850946386751e-4,0.024933901907058374,-0.40578772360806287,0,0,0,2
AT3G17240.3,ARA:ILEUDEG-PWY,LPD2,3,5889877,5892249,-,2372,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6337372421875469,0.9253214416817163,-0.1256443213376988,0.6459771573650768,0.8897452448782084,-0.12113415386382329,0.9199951144680553,0.9815185128103092,0.026465164870183286,0,0,0,4
AT3G17240.2,ARA:ILEUDEG-PWY,LPD2,3,5891507,5892216,-,709,protein_coding,"Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]",0.6041916757154067,0.9146137607254786,0.1497807900719259,0.05471177646972596,0.2941523950118347,0.5417345884413748,0.5880964809719593,0.8764542490184223,0.15554132733398268,0,0,0,5
AT3G49680.1,ARA:ILEUDEG-PWY,BCAT3,3,18422542,18425758,+,3216,protein_coding,"Branched-chain-amino-acid aminotransferase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M401]",0.76334236974926994,0.9571317835183853,0.09468830855810514,0.4081461662421453,0.754112075851905,0.259889005644178,0.5454189679363124,0.8570985021600427,0.18995398273728362,0,0,0,1
AT3G49680.2,ARA:ILEUDEG-PWY,BCAT3,3,18422649,18425693,+,3044,protein_coding,"Branched-chain-amino-acid aminotransferase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M401]",0.5543158748343906,0.8991099536629277,-0.13678249697281092,0.15681927845154695,0.5012569016997803,-0.3281140238377157,0.31551348846802896,0.7148152844489916,0.23143803911279476,0,0,0,4
AT5G09300.2,ARA:ILEUDEG-PWY,,5,2884179,2886473,-,2294,protein_coding,"2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q84JL2]",0.08253422972281749,0.4742531170853578,1.8263859098793358,0.037656431526928734,0.23967296098148688,2.1828684019944182,0.24173904978845817,0.6503867210703117,1.235677022335586,0,0,0,9
AT5G09300.1,ARA:ILEUDEG-PWY,,5,2884179,2886880,-,2701,protein_coding,"2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q84JL2]",0.4047053504433003,0.8403341915918284,-0.4418477087500843,0.49071085989259317,0.8069851522588258,-0.3651549733359317,0.6252159808663926,0.8920378941168207,-0.2582344432301845,0,0,0,8
