ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G32200.2,ARA:PWY4FS-7,ATS1,1,11601671,11605174,-,3503,protein_coding,"Glycerol-3-phosphate acyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43307]",0.9014210535053586,0.9865232259621027,-0.16750399228092414,0.24574050168493877,0.6160585812081063,1.5527725625038662,0.4967550289579732,NA,0.9111692852138286,0,0,0,5
AT1G32200.1,ARA:PWY4FS-7,ATS1,1,11601671,11605174,-,3503,protein_coding,"Glycerol-3-phosphate acyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43307]",0.4203319724741081,0.8473605338262131,0.26359267779850354,0.580050089485619,0.8581832019586343,0.18120033810134845,0.9747682218096712,0.9942330046337842,-0.010371981885098011,0,0,0,7
AT1G62430.1,ARA:PWY4FS-7,CDS1,1,23105905,23109534,-,3629,protein_coding,Phosphatidate cytidylyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:O04928],0.12083035563714392,0.5600764184050865,0.2542686847700781,0.1592519003903144,0.5059696946333094,0.23088735776470137,0.6617521879219057,0.9046215203719079,0.07187471451749165,0,0,0,9
AT2G35680.1,ARA:PWY4FS-7,DSP8,2,14996713,14999125,-,2412,protein_coding,Putative dual specificity protein phosphatase DSP8 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQP1],0.3472803755988622,0.8041315371217485,0.10045660510481062,0.010032567989753296,0.10905600190074731,0.2748884391426105,0.9537600989669319,0.9893588108098662,0.0061983984330860045,0,0,0,5
AT2G39290.1,ARA:PWY4FS-7,PGPS1,2,16407135,16409156,+,2021,protein_coding,PGS1 [Source:UniProtKB/TrEMBL;Acc:A0A178VXZ6],0.8481055538210281,0.9748667926838857,0.03404732041950567,0.9332818923102217,0.9841505934984888,-0.014925865445252836,0.6457074310396018,0.8995989390309564,0.08122624198128812,0,0,0,4
AT2G45150.3,ARA:PWY4FS-7,CDS4,2,18613406,18615770,+,2364,protein_coding,cytidinediphosphate diacylglycerol synthase 4 [Source:TAIR;Acc:AT2G45150],0.07479780387229197,0.45226102794781026,-0.6398961672029154,0.16136141659974215,0.5084554157210379,-0.49919171874435575,0.148193136939789,0.5328795614790431,-0.5132270002153777,0,0,0,8
AT3G47630.4,ARA:PWY4FS-7,,3,17562992,17565496,-,2504,protein_coding,At3g47630 [Source:UniProtKB/TrEMBL;Acc:Q9SN75],0.8661408571362078,0.9788377127911853,-0.19323102180198323,0.9255779161471795,0.9816279670947842,0.10667954165966025,0.4814166127935195,NA,-0.8146179148933743,0,0,0,10
AT3G47630.5,ARA:PWY4FS-7,,3,17562994,17565598,-,2604,protein_coding,At3g47630 [Source:UniProtKB/TrEMBL;Acc:Q9SN75],0.3730194621340497,0.8210380963194857,-1.1752617992261543,0.24003199600580216,0.6100842100092208,-1.5530115822682395,0.46572721315318716,0.813915701280733,-0.96125989333156,-0,-0,0,8
AT3G47630.6,ARA:PWY4FS-7,,3,17562996,17565685,-,2689,protein_coding,At3g47630 [Source:UniProtKB/TrEMBL;Acc:Q9SN75],0.4440135722134917,0.8585274690318654,0.685898104914822,0.3461524366957285,0.7076352911419275,0.8437214572763249,0.4756545216807238,0.8202937397506208,0.6391133344707628,0,0,0,6
AT3G58830.1,ARA:PWY4FS-7,,3,21755053,21756641,-,1588,protein_coding,Haloacid dehalogenase (HAD) superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LXR9],0.7147582474982119,0.94581248599283,0.1252772935708341,0.16464223999162647,0.5136257044742837,-0.4868063245166399,0.49130668993830884,0.8282708373066219,0.2347214258040557,0,0,0,3
AT3G60620.1,ARA:PWY4FS-7,CDS5,3,22406313,22408747,+,2434,protein_coding,"Phosphatidate cytidylyltransferase 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M001]",0.3582816886943178,0.8109479257536198,-0.18641656493111375,0.5940797812985327,0.8661073793141547,-0.10778085951329161,0.36774321343065497,0.7535715658330242,0.17920490722825716,0,0,0,4
AT4G22340.2,ARA:PWY4FS-7,CDS2,4,11799959,11803406,-,3447,protein_coding,Phosphatidate cytidylyltransferase [Source:UniProtKB/TrEMBL;Acc:F4JL60],0.7128233064693399,0.9455991857907444,-0.09576958471231897,0.23170550707244175,0.6007626775772935,-0.31295503378177625,0.1955758648116843,0.5974053016302058,-0.33810200280376596,0,0,0,2
AT4G26770.1,ARA:PWY4FS-7,CDS3,4,13482064,13484943,+,2879,protein_coding,Phosphatidate cytidylyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q1PE48],7.746442306034558e-6,8.894720107757776e-4,-1.1381465076577661,0.16303426217737893,0.5115668623516599,-0.3419807837913615,0.4482347875457056,0.803890977370331,-0.18433878517366975,-1,0,0,8
AT4G30580.1,ARA:PWY4FS-7,LPAT1,4,14932105,14934528,-,2423,protein_coding,"1-acyl-sn-glycerol-3-phosphate acyltransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GXU8]",0.353294645798419,0.8091018127467877,-0.20963462180719408,0.7926098152040273,0.9421568793178766,-0.0592101556545185,0.9916936802993478,0.9987280198796549,-0.002338046013848862,0,0,0,4
AT5G40610.1,ARA:PWY4FS-7,DHAPRD,5,16264829,16267406,-,2577,protein_coding,"Glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SCX9]",0.3891729734532398,0.8320198564645627,-0.2132750016772257,0.2235000350911947,0.5918754746647125,-0.3020942399851499,0.22696661480225647,0.6346319617246986,0.2963999546226634,0,0,0,4
