ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G69240.1,ARA:PWY0A-6303,MES15,1,26027882,26030312,-,2430,protein_coding,RHS9 [Source:UniProtKB/TrEMBL;Acc:A0A178W505],0.8263857265427582,0.9694017327903826,0.06737726480866006,0.006164658702731551,0.0791018402132838,0.8387325682302239,0.31082344284384694,0.711079508625394,-0.31187544891058316,0,0,0,5
AT2G23560.1,ARA:PWY0A-6303,MES7,2,10029060,10030443,-,1383,protein_coding,MES7 [Source:UniProtKB/TrEMBL;Acc:A0A178VX48],0.8139182955100199,0.9669175076545465,0.05078125785736687,0.8004974695426627,0.9450776806024497,-0.0547007427486004,0.7191958157645564,0.9242910051524107,-0.07767523096032695,0,0,0,3
AT2G23600.1,ARA:PWY0A-6303,ACL,2,10042011,10043673,-,1662,protein_coding,acetone-cyanohydrin lyase [Source:TAIR;Acc:AT2G23600],0.16320858566207383,0.626852556284156,-0.5816639763708568,0.4937650126985116,0.8088106191799029,-0.28477425106205817,0.38000907523397914,0.7611571336257656,0.3636722152027995,0,0,0,4
AT2G23600.1,ARA:PWY0A-6303,ACL,2,10042011,10043673,-,1662,protein_coding,acetone-cyanohydrin lyase [Source:TAIR;Acc:AT2G23600],0.16320858566207383,0.626852556284156,-0.5816639763708568,0.4937650126985116,0.8088106191799029,-0.28477425106205817,0.38000907523397914,0.7611571336257656,0.3636722152027995,0,0,0,4
AT2G23600.3,ARA:PWY0A-6303,ACL,2,10042080,10043763,-,1683,protein_coding,acetone-cyanohydrin lyase [Source:TAIR;Acc:AT2G23600],0.9325886695086878,0.9914882613431455,-0.08683546940395061,0.364675065968821,0.7225764814162192,0.9169298596775318,0.2953113761301563,NA,1.0562405012108642,0,0,0,1
AT2G23600.3,ARA:PWY0A-6303,ACL,2,10042080,10043763,-,1683,protein_coding,acetone-cyanohydrin lyase [Source:TAIR;Acc:AT2G23600],0.9325886695086878,0.9914882613431455,-0.08683546940395061,0.364675065968821,0.7225764814162192,0.9169298596775318,0.2953113761301563,NA,1.0562405012108642,0,0,0,1
AT2G23610.2,ARA:PWY0A-6303,MES3,2,10044179,10046532,-,2353,protein_coding,MES3 [Source:UniProtKB/TrEMBL;Acc:A0A178VT29],0.4589336533711635,0.8645492029384245,0.4038646374707823,0.4430830687700384,0.7786976369427414,0.41823373907039346,0.06193715407676998,0.3546228204762122,1.0082401902550413,0,0,0,6
AT2G23610.1,ARA:PWY0A-6303,MES3,2,10044179,10046982,-,2803,protein_coding,MES3 [Source:UniProtKB/TrEMBL;Acc:A0A178VT29],1.0908355532728213e-5,0.0011752074877971154,-0.6882449592313953,0.006349843885779133,0.08035649646692178,-0.4239701073771339,0.30376396286130475,0.7066021930863418,0.1574863915764252,0,0,0,4
AT2G23620.1,ARA:PWY0A-6303,MES1,2,10047308,10049413,-,2105,protein_coding,Methylesterase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8S8S9],0.3588698656712321,0.8111712080952729,-0.35369557158324477,0.003275991436587163,0.051955871267454934,1.125083300776722,0.01226266121932323,0.14364976574307245,0.9584623244034671,0,0,0,1
AT3G10870.1,ARA:PWY0A-6303,MES17,3,3400824,3402776,-,1952,protein_coding,Methylesterase 17 [Source:UniProtKB/Swiss-Prot;Acc:Q9SG92],0.9058255890842631,0.9869002016097549,-0.03996265669242577,0.39645843688135446,0.7465787517160384,-0.2912476722459468,0.2420327502465211,0.6504868187850631,0.3850874747399199,0,0,0,4
AT3G29770.1,ARA:PWY0A-6303,MES11,3,11648096,11650980,+,2884,protein_coding,"Putative methylesterase 11, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FW03]",0.8030687884594206,0.9662426756893417,-0.1046341151634916,0.42697296248833455,0.7669259529039856,-0.33415230203123175,0.9780696965469947,0.9952714945261362,-0.011515884127462291,0,0,0,3
AT3G29770.2,ARA:PWY0A-6303,MES11,3,11648291,11650839,+,2548,protein_coding,"Putative methylesterase 11, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FW03]",0.7101439411125336,0.9451602173573685,-0.238857204835792,0.87461765261688,0.9665956149336855,-0.10130876299289703,0.8955312477637627,0.9764481101900062,0.08414186392962868,0,0,0,4
AT4G16690.1,ARA:PWY0A-6303,PPD,4,9391964,9393650,-,1686,protein_coding,Probable pheophorbidase [Source:UniProtKB/Swiss-Prot;Acc:O23512],0.3357152559565984,NA,0.9998892406335902,0.9855775310588022,NA,0.01965186705236898,0.15783753432641168,NA,-1.826575700502132,0,0,-0,7
AT4G37150.1,ARA:PWY0A-6303,MES9,4,17492871,17494279,-,1408,protein_coding,MES9 [Source:UniProtKB/TrEMBL;Acc:A0A178V387],0.9965778047259624,0.9993324120936764,0.001332326246623789,0.37041376897832345,0.7269726716219224,-0.2795092003634959,0.9819990987755547,0.9960761581221982,0.00700056441861968,0,0,0,3
AT5G55250.2,ARA:PWY0A-6303,IAMT1,5,22407473,22410766,-,3293,protein_coding,Indole-3-acetate O-methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLN8],0.25098524353105583,0.730647366150763,-0.7482613407665307,0.569033674924617,0.8520449645921881,-0.3668249542622803,0.2750333628769804,0.682150388870844,0.6871912957902236,0,0,0,4
AT5G58310.1,ARA:PWY0A-6303,MES18,5,23574992,23576084,-,1092,protein_coding,Methylesterase 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVL9],0.8575329539140684,NA,-0.18092933306230743,0.6955135594086332,NA,0.37978235285154405,0.8185993795014335,NA,-0.23055292416331447,0,0,0,5
