ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G01610.1,ARA:PWY4FS-8,GPAT4,1,221642,224351,-,2709,protein_coding,GPAT4 [Source:UniProtKB/TrEMBL;Acc:A0A178W9F8],0.3988569447501211,0.8374320078280517,0.19901025640745298,0.17058431012074182,0.5229384678601644,-0.32354079507902067,0.34073890526162537,0.7335115550078894,-0.22485704777756887,0,0,0,3
AT1G02390.1,ARA:PWY4FS-8,GPAT2,1,480650,483373,+,2723,protein_coding,Probable glycerol-3-phosphate acyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ22],0.08240716099469654,0.47388769998407815,0.7604098444124973,0.44040904357528676,0.7772502566564377,0.34140755399680667,0.7096338772484307,0.9217788641337759,0.16518995383727483,0,0,0,7
AT1G06520.1,ARA:PWY4FS-8,GPAT1,1,1993903,1996355,-,2452,protein_coding,Glycerol-3-phosphate acyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ5],0.15618105701469848,0.6166884110570509,-0.5114320155499418,7.790838030816093e-6,5.256675244712275e-4,-1.7584079123723113,0.7085487159599302,0.9212703350031888,-0.13229305887713494,0,-1,0,8
AT1G32200.2,ARA:PWY4FS-8,ATS1,1,11601671,11605174,-,3503,protein_coding,"Glycerol-3-phosphate acyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43307]",0.9014210535053586,0.9865232259621027,-0.16750399228092414,0.24574050168493877,0.6160585812081063,1.5527725625038662,0.4967550289579732,NA,0.9111692852138286,0,0,0,5
AT1G32200.1,ARA:PWY4FS-8,ATS1,1,11601671,11605174,-,3503,protein_coding,"Glycerol-3-phosphate acyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43307]",0.4203319724741081,0.8473605338262131,0.26359267779850354,0.580050089485619,0.8581832019586343,0.18120033810134845,0.9747682218096712,0.9942330046337842,-0.010371981885098011,0,0,0,7
AT1G51260.1,ARA:PWY4FS-8,LPAT3,1,19003219,19005664,-,2445,protein_coding,1-acyl-sn-glycerol-3-phosphate acyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYC8],0.019534050092902364,0.22634129951336518,-1.5484982643741037,0.6236262174223881,0.8791023429548981,-0.3092357798938714,0.9821222941573274,NA,-0.013988356655705926,-0,0,0,1
AT1G62430.1,ARA:PWY4FS-8,CDS1,1,23105905,23109534,-,3629,protein_coding,Phosphatidate cytidylyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:O04928],0.12083035563714392,0.5600764184050865,0.2542686847700781,0.1592519003903144,0.5059696946333094,0.23088735776470137,0.6617521879219057,0.9046215203719079,0.07187471451749165,0,0,0,9
AT1G64670.2,ARA:PWY4FS-8,BDG1,1,24030743,24033674,-,2931,protein_coding,alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT1G64670],0.9586957742117971,0.9940845040967126,-0.05267997766446434,0.7158437208412767,0.9180968942583588,-0.3719968645176913,0.607479187101391,NA,0.5190536784396879,0,0,0,4
AT1G64670.1,ARA:PWY4FS-8,BDG1,1,24030820,24033600,-,2780,protein_coding,alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT1G64670],0.007646883123865323,0.13013173947909573,-1.3884440442674912,0.07722311980930965,0.3550388073736723,-0.9085525199633638,0.2943136810513291,0.698389101220794,-0.5343753343480862,-0,0,0,8
AT1G75020.2,ARA:PWY4FS-8,LPAT4,1,28170752,28173509,+,2757,protein_coding,Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8L4Y2],0.6776209015476594,0.9361198520858621,0.23826318500975394,0.9276913470897176,0.9822172094001699,0.05240895619035429,0.9613666179239558,NA,0.027899923101995978,0,0,0,7
