ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G02145.3,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,ALG12,1,404600,408619,+,4019,protein_coding,"Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:A8MR93]",0.9336478104837137,0.9915020266177292,-0.01341417681593227,0.5385734163640976,0.8356669886695338,-0.09937583365353489,0.86208285329218,0.9672242244583065,0.02789470406851474,0,0,0,4
AT1G16570.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,1,5670577,5673600,-,3023,protein_coding,UDP-Glycosyltransferase superfamily protein [Source:TAIR;Acc:AT1G16570],0.994299140134427,0.9987919388311076,-0.0011219130236753317,0.38278039620914556,0.7370010942332171,0.13649115793948594,0.2976683753934155,0.7014011533021343,0.16231169757320207,0,0,0,1
AT1G16900.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,ALG9,1,5779008,5782433,-,3425,protein_coding,"Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ49]",0.876734712303295,0.9818966065462236,0.02174417277083726,0.2217084764706848,0.5895120934208654,-0.1727190244114085,0.8058563733751087,0.9509168447448678,0.03433830408773397,0,0,0,3
AT1G19710.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,1,6814704,6816876,+,2172,protein_coding,At1g19710 [Source:UniProtKB/TrEMBL;Acc:Q67Z55],0.2259709156715341,0.7029843757080566,0.13390081698838907,0.1596120993194832,0.5065752602014578,0.15545769669876688,0.26189277670357003,0.6700644923890766,0.12372079856284725,0,0,0,6
AT1G20575.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS1,1,7126747,7128762,-,2015,protein_coding,Dolichol-phosphate mannosyltransferase subunit 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LM93],0.006208322970751443,0.11430580045652829,0.20746876445820608,0.1712553185206152,0.5242183412060099,0.10451527533929013,0.6360504017010011,0.8957076946626742,-0.036274494949081235,0,0,0,7
AT1G48140.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS3,1,17781988,17784211,+,2223,protein_coding,DPMS3 [Source:UniProtKB/TrEMBL;Acc:A0A178WDH1],0.44378933909782864,0.8585274690318654,0.22383507858288718,0.2811680561232261,0.6510176969591779,0.3143770400814198,0.7457061645851246,0.9329001523538528,-0.09541541770514676,0,0,0,9
AT1G48140.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS3,1,17781988,17784211,+,2223,protein_coding,DPMS3 [Source:UniProtKB/TrEMBL;Acc:A0A178WDH1],0.44378933909782864,0.8585274690318654,0.22383507858288718,0.2811680561232261,0.6510176969591779,0.3143770400814198,0.7457061645851246,0.9329001523538528,-0.09541541770514676,0,0,0,9
AT1G74340.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS2,1,27948045,27951668,-,3623,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.03528245358338977,0.3140441078247,0.3485571076810147,0.4531569159327618,0.7848443049934436,0.12550852346819308,0.6808384394969474,0.9113454168707261,-0.0691699588486593,0,0,0,7
AT1G74340.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS2,1,27948045,27951668,-,3623,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.03528245358338977,0.3140441078247,0.3485571076810147,0.4531569159327618,0.7848443049934436,0.12550852346819308,0.6808384394969474,0.9113454168707261,-0.0691699588486593,0,0,0,7
AT1G74340.2,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS2,1,27948072,27949018,-,946,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.1486363382832011,0.606130904138038,1.4332750240996746,0.018554172937778675,0.1585924568881928,2.303299684289624,0.1601704624993863,NA,1.3925819898966894,0,0,0,5
AT1G74340.2,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,DPMS2,1,27948072,27949018,-,946,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.1486363382832011,0.606130904138038,1.4332750240996746,0.018554172937778675,0.1585924568881928,2.303299684289624,0.1601704624993863,NA,1.3925819898966894,0,0,0,5
AT1G78800.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,1,29625587,29628024,-,2437,protein_coding,UDP-Glycosyltransferase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IBV4],0.09537311626602396,0.5072140420975123,0.2286903500868731,0.4249804857159335,0.7657054569045392,0.10990821580942424,0.1900583273104239,0.5892570728480062,-0.18196596318975788,0,0,0,7
AT2G39630.3,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,2,16521736,16524693,-,2957,protein_coding,At2g39630/F12L6.29 [Source:UniProtKB/TrEMBL;Acc:Q9SLN0],0.865934280310151,0.9788377127911853,0.12344725632764618,0.7202046450347728,0.9202530728414174,0.26133001879414564,0.8737649700552654,0.9703028948521568,0.11602733836538803,0,0,0,5
AT2G39630.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,2,16521744,16524783,-,3039,protein_coding,At2g39630/F12L6.29 [Source:UniProtKB/TrEMBL;Acc:Q9SLN0],0.8408237218126474,0.9721637778339661,-0.02308229977521454,0.5455336744159236,0.8392515190778712,0.06925845583688181,0.15727642833042516,0.5456816141871024,-0.16292472861018828,0,0,0,10
AT2G40190.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,ALG11,2,16785173,16787590,+,2417,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8PUX5],0.14302989275136013,0.5977067136465224,0.2313198204202084,0.1375736012304454,0.4716607535595901,0.23458584811149083,0.8430650388412487,0.9621569169406498,0.03140818875189343,0,0,0,9
AT2G41490.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,GPT,2,17301572,17304211,+,2639,protein_coding,GPT [Source:UniProtKB/TrEMBL;Acc:A0A178VV44],0.24672599355754787,0.7260239293101869,0.14751860502884848,0.8125911912990205,0.948731513008521,-0.030414180288777588,0.14785434914937629,0.5321783261274229,-0.18615269433611475,0,0,0,7
AT2G44660.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,,2,18420832,18422839,-,2007,protein_coding,"Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:O80505]",0.6668062093987974,0.933115103742,0.07854229001055138,0.7604157845599753,0.9316261233017913,-0.05585216396348114,0.09573489195176921,0.441477866700338,0.3017230933379527,0,0,0,4
AT2G47760.1,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,ALG3,2,19564795,19568265,-,3470,protein_coding,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:O82244]",0.2172642867888939,0.693312875743762,1.1253496635545377,0.14334708313739966,0.4813811728793976,1.3305503222258726,0.1465811492390015,NA,1.318374392281395,0,0,0,6
AT2G47760.5,ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,ALG3,2,19565534,19568438,-,2904,protein_coding,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:O82244]",0.4545779620459535,0.8634684115895739,-0.15420860013415297,0.6279082333849444,0.8808964868383612,0.09939477113838653,0.7318184924270694,0.9284653968817665,-0.07040314809582944,0,0,0,1
