ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G51680.1,ARA:PWY1F-FLAVSYN,4CL1,1,19158746,19161737,-,2991,protein_coding,4-coumarate--CoA ligase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q42524],9.99713200650233e-9,3.1821552799333726e-6,0.7710919382679879,1.2072149661628753e-4,0.004779433390337322,0.5174861423177829,0.008311746496369787,0.11291021863899738,-0.3557470374133065,0,0,0,9
AT1G51680.3,ARA:PWY1F-FLAVSYN,4CL1,1,19158752,19161552,-,2800,protein_coding,4-coumarate--CoA ligase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q42524],0.06856533928051092,0.4366202973397446,0.8551653865439653,0.006964925017412309,0.08594024470714041,1.2658199641791372,0.9427823714509778,0.9865976003276843,0.03379314867840618,0,0,0,9
AT1G51680.2,ARA:PWY1F-FLAVSYN,4CL1,1,19159297,19161552,-,2255,protein_coding,4-coumarate--CoA ligase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q42524],5.209664194500592e-4,0.021210451126766873,1.0568422235010415,0.0544104673590406,0.2937072657722348,0.5896208739340802,0.03825956500933608,0.276328014108258,-0.6522357742524141,1,0,0,7
AT1G53520.1,ARA:PWY1F-FLAVSYN,FAP3,1,19976386,19978048,-,1662,protein_coding,"Fatty-acid-binding protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C8L2]",0.7581570450617288,0.9545451499051282,-0.061832341861808915,0.5307554235557231,0.8308255573298172,0.12424575383234299,0.05282280894528198,0.3302523746376283,0.3754364225622367,0,0,0,1
AT1G65060.2,ARA:PWY1F-FLAVSYN,4CL3,1,24167202,24171502,-,4300,protein_coding,4-coumarate--CoA ligase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9S777],0.2184829565686824,0.6949363388318148,-1.6339351890159963,0.17722613901532916,0.5330279249798735,-1.7947947247201326,0.04664100776358957,NA,-2.676385445500027,-0,-0,-0,8
AT1G65060.1,ARA:PWY1F-FLAVSYN,4CL3,1,24167202,24171635,-,4433,protein_coding,4-coumarate--CoA ligase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9S777],0.7799684288868245,0.9610838194186222,-0.11690710871238734,1.070916270124333e-4,0.004395171171524019,-1.637132033651233,0.20365600760838917,0.6058647019930082,-0.5327110903123029,0,-1,0,3
AT1G75960.1,ARA:PWY1F-FLAVSYN,AAE8,1,28517939,28519938,+,1999,protein_coding,Probable acyl-activating enzyme 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQS1],0.6339558266234455,0.9253214416817163,-0.2534433710112959,0.6433169766515303,0.8888663552750683,0.24154464198707998,0.3250417006883177,NA,0.5075262481147318,0,0,0,1
AT1G79760.1,ARA:PWY1F-FLAVSYN,DTA4,1,30012010,30013495,+,1485,protein_coding,Downstream target of AGL15-4 [Source:UniProtKB/TrEMBL;Acc:Q9MA02],0.16064892043178008,0.6228286380919851,-0.5188643978887781,0.510941297326022,0.8194478277950414,-0.24120097884719044,0.0011570850191402133,0.029148849623534295,1.1614157952145483,0,0,1,4
AT2G17650.1,ARA:PWY1F-FLAVSYN,AAE2,2,7670878,7673152,+,2274,protein_coding,Probable acyl-activating enzyme 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SEY5],0.20309583381804658,0.6773327064028221,0.35712377439959914,0.02037259704578641,0.16737657511761314,0.6460308197271568,0.6209185317283588,0.8896467176654669,0.13934379429144916,0,0,0,5
AT2G26310.3,ARA:PWY1F-FLAVSYN,FAP2,2,11201320,11204153,+,2833,protein_coding,FAP2 [Source:UniProtKB/TrEMBL;Acc:A0A178VYJ7],0.5121409320422805,0.884915586800494,0.3777776775677888,0.3795150107229202,0.7347585537092935,-0.5243687524797219,0.3479868155533935,NA,-0.558454895996546,0,0,0,7
