ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G21100.1,ARA:PWYQT-4477,IGMT1,1,7386762,7388512,-,1750,protein_coding,Indole glucosinolate O-methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU5],7.175302649938583e-8,1.810697320066934e-5,-1.5044633166875303,0.039160983209090304,0.24473104942616902,-0.574316784494155,0.735223613027598,0.9294601026665407,-0.09406696977780107,-1,0,0,8
AT1G21110.1,ARA:PWYQT-4477,IGMT3,1,7389981,7391603,-,1622,protein_coding,Indole glucosinolate O-methyltransferase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU6],0.3047425213540084,0.7728825888511921,0.16304976597314433,9.001666324091763e-4,0.0206118223274476,0.5270248413308181,2.9260740599239224e-9,9.02506278636535e-7,-0.9466131548397557,0,0,0,9
AT1G21120.1,ARA:PWYQT-4477,,1,7395179,7396773,-,1594,protein_coding,O-methyltransferase family protein [Source:TAIR;Acc:AT1G21120],0.3565911636497577,0.8108697380807741,0.564894098309229,0.00876821838070514,0.10047197208444825,1.6053000299871014,0.02934774296955809,0.23990757742495025,-1.338097069608501,0,0,-0,9
AT1G21120.1,ARA:PWYQT-4477,,1,7395179,7396773,-,1594,protein_coding,O-methyltransferase family protein [Source:TAIR;Acc:AT1G21120],0.3565911636497577,0.8108697380807741,0.564894098309229,0.00876821838070514,0.10047197208444825,1.6053000299871014,0.02934774296955809,0.23990757742495025,-1.338097069608501,0,0,-0,9
AT1G21130.1,ARA:PWYQT-4477,IGMT4,1,7398814,7400736,-,1922,protein_coding,Indole glucosinolate O-methyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU8],0.0022975139674016676,0.05947843229287256,1.1043406785397127,4.3664017529698695e-5,0.0021149119265465952,1.4793343996440171,0.22057205131866378,0.6246589698930999,-0.4464097149467698,0,1,0,9
AT1G21130.2,ARA:PWYQT-4477,IGMT4,1,7399062,7400604,-,1542,protein_coding,Indole glucosinolate O-methyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU8],0.029798493698648808,0.28458425059422154,0.8800665534733756,3.7923729665466106e-4,0.011236121289783628,1.4366961627499393,0.7504418731795132,0.9348166980131559,-0.12957019120169458,0,1,0,9
AT1G66540.1,ARA:PWYQT-4477,,1,24824356,24826683,+,2327,protein_coding,At1g66540 [Source:UniProtKB/TrEMBL;Acc:A2RVN3],0.8022701503516706,0.9661037546046279,0.1373418715238136,0.006578714136115601,0.08225417049188963,-1.5748948562934548,0.018145698774887562,0.1828861420721596,-1.348935446526676,0,-0,-0,2
AT1G76790.1,ARA:PWYQT-4477,IGMT5,1,28822186,28823727,-,1541,protein_coding,Indole glucosinolate O-methyltransferase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRD4],0.9692274254763064,0.9946629527453268,0.01203684718443031,0.9206598182503107,0.980670334596222,0.031077773278319995,0.8748232033541732,0.970510773139108,0.04915042688748276,0,0,0,1
AT1G77530.1,ARA:PWYQT-4477,,1,29135904,29137640,+,1736,protein_coding,O-methyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:Q9CAQ3],0.006135404871962725,0.11351309502546095,-0.9999041412631686,0.28591817919973156,0.6550656853444079,0.3862866138612472,0.05492993142663119,0.3362071215673379,0.6939781576226042,0,0,0,1
AT1G77530.2,ARA:PWYQT-4477,,1,29135904,29137640,+,1736,protein_coding,O-methyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:Q9CAQ3],0.2256340005546036,0.702334423741162,-0.6356490106640619,0.07869437424811553,0.35800679785714024,0.8979463791102699,0.12325078790994404,0.49280030423904186,0.7872813485565004,0,0,0,1
AT2G44490.1,ARA:PWYQT-4477,BGLU26,2,18364652,18367835,+,3183,protein_coding,"Beta-glucosidase 26, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:O64883]",0.8394516402259735,0.9719080072346051,-0.035423389623611086,0.14386730387828836,0.4819240950599561,0.2554165061852907,0.007504138935186696,0.10523295518376291,-0.46785574326745155,0,0,0,9
AT4G37320.1,ARA:PWYQT-4477,CYP81D5,4,17559378,17561975,-,2597,protein_coding,"Cytochrome P450, family 81, subfamily D, polypeptide 5 [Source:UniProtKB/TrEMBL;Acc:O23156]",0.24878968436731033,0.7283238539034593,-0.35434248856891243,0.04403212687140446,0.2615270955716073,-0.6193855026838583,0.01720457141116659,0.1763115421116276,-0.7328100217869944,0,0,0,2
AT4G37400.1,ARA:PWYQT-4477,CYP81F3,4,17583992,17586442,+,2450,protein_coding,Cytochrome P450 81F3 [Source:UniProtKB/Swiss-Prot;Acc:Q0WTF4],0.009632475083013745,0.15096825467777714,0.5447093960076379,0.2205381200530224,0.587833086228427,0.2584688441301271,0.388831332964663,0.7671189398446937,0.18178568914933588,0,0,0,7
AT4G37430.1,ARA:PWYQT-4477,CYP81F1,4,17597110,17598958,+,1848,protein_coding,CYP91A2 [Source:UniProtKB/TrEMBL;Acc:A0A178UXA9],0.19072903218220225,0.6660268383682721,0.20647595347987108,0.5040182891538956,0.8151747577784141,-0.10633224737643561,0.7737803914831205,0.9415282027948517,-0.04555299036606924,0,0,0,3
AT5G36220.1,ARA:PWYQT-4477,CYP81D1,5,14253673,14256284,-,2611,protein_coding,Cytochrome P450 81D1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FG65],0.40090996860136996,0.8385202915096651,0.3532926160546777,0.3135033735037099,0.6788784989952255,0.42279493590299144,0.7493647983498177,0.9344481024774465,0.13524387189900453,0,0,0,9
