ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G13560.3,ARA:PWY3O-450,AAPT1,1,4638468,4641458,-,2990,protein_coding,ATAAPT1 [Source:UniProtKB/TrEMBL;Acc:A0A178WA43],0.025455850534117287,0.26219975062945267,-0.5020721254002632,0.1956169725382705,0.556993481175065,-0.2901261767337121,0.5656481054576035,0.8670023042623188,0.1281978004319163,0,0,0,4
AT1G13560.1,ARA:PWY3O-450,AAPT1,1,4638486,4642190,-,3704,protein_coding,ATAAPT1 [Source:UniProtKB/TrEMBL;Acc:A0A178WA43],0.34952947533985707,0.8062392708802537,0.2572646100557502,0.46987697955269664,0.7944671340546947,-0.1999045521262101,0.03689917435348609,0.2713385319733883,0.571794151084621,0,0,0,4
AT2G32260.1,ARA:PWY3O-450,CCT1,2,13697457,13700641,+,3184,protein_coding,Choline-phosphate cytidylyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV56],0.12094992352397588,0.5602659678898774,-0.14519397976552273,0.9515542774898409,0.9893064642111318,-0.005672474310502821,0.7398570885053529,0.9313223044237863,-0.03096132807420607,0,0,0,1
AT2G32260.2,ARA:PWY3O-450,CCT1,2,13697485,13700648,+,3163,protein_coding,Choline-phosphate cytidylyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV56],0.25175252939477466,0.7311436631564789,0.7147109797539214,0.4490715853624729,0.7822604843393559,0.4740337583729823,0.7070320757446493,0.9210904683091338,-0.23866613801264086,0,0,0,7
AT3G25585.1,ARA:PWY3O-450,AAPT2,3,9295175,9298746,+,3571,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.4039031146112214,0.8401323441031102,0.394601917273395,0.8624490141533621,0.9635636830238904,-0.08222296753383415,0.6740787256113635,0.9089729264479672,-0.19963650594242735,0,0,0,7
AT3G25585.1,ARA:PWY3O-450,AAPT2,3,9295175,9298746,+,3571,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.4039031146112214,0.8401323441031102,0.394601917273395,0.8624490141533621,0.9635636830238904,-0.08222296753383415,0.6740787256113635,0.9089729264479672,-0.19963650594242735,0,0,0,7
AT3G25585.2,ARA:PWY3O-450,AAPT2,3,9295373,9298746,+,3373,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.0814974200025675,0.4720480214416704,-0.30708374427834634,0.003293440887138594,0.05217105358164978,-0.5196768426223468,0.0326664442553937,0.25558507145535625,-0.37651231600205326,0,0,0,8
AT3G25585.2,ARA:PWY3O-450,AAPT2,3,9295373,9298746,+,3373,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.0814974200025675,0.4720480214416704,-0.30708374427834634,0.003293440887138594,0.05217105358164978,-0.5196768426223468,0.0326664442553937,0.25558507145535625,-0.37651231600205326,0,0,0,8
AT3G25585.6,ARA:PWY3O-450,AAPT2,3,9296047,9298746,+,2699,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.8946384243548868,0.9850342389027601,-0.0269235519187569,0.9944039673863053,0.9982762506491648,0.0014256794424229165,0.43054905424458345,0.7934846902877424,-0.16030100890347387,0,0,0,2
AT3G25585.6,ARA:PWY3O-450,AAPT2,3,9296047,9298746,+,2699,protein_coding,Choline/ethanolaminephosphotransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:O82568],0.8946384243548868,0.9850342389027601,-0.0269235519187569,0.9944039673863053,0.9982762506491648,0.0014256794424229165,0.43054905424458345,0.7934846902877424,-0.16030100890347387,0,0,0,2
AT4G09760.2,ARA:PWY3O-450,,4,6148758,6151245,-,2487,protein_coding,Probable choline kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ92],0.5494205279485898,0.897341546038701,0.20652648585658243,0.7571090798675506,0.9308123618759256,0.10678423415205925,0.036736846087017085,0.2711089089452322,-0.7262379863673051,0,0,0,9
AT4G09760.3,ARA:PWY3O-450,,4,6148758,6151383,-,2625,protein_coding,Probable choline kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ92],0.43556223216657475,0.8546393502284303,0.2863326487159368,0.9702836816468607,0.9934219885455583,-0.013744528234889164,0.10395644473347819,0.4585132628541537,-0.6058896840237935,0,0,0,7
AT4G15130.1,ARA:PWY3O-450,ATCCT2,4,8637666,8639581,+,1915,nontranslating_CDS,phosphorylcholine cytidylyltransferase2 [Source:TAIR;Acc:AT4G15130],0.47608087371272606,0.8713549156651382,-0.10173225953048942,0.06770042617303268,0.32951708426280363,0.2569809335809484,0.407992220117409,0.7774190407898981,-0.11777200364711089,0,0,0,5
