ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G03475.1,ARA:PWYQT-62,CPX1,1,868853,871308,-,2455,protein_coding,"Coproporphyrinogen-III oxidase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LR75]",0.9924908430141353,0.9982596702690572,0.0012801383853484963,0.9507759699655872,0.9892187448899618,-0.008401929113856807,0.07004697016462479,0.3774691985622908,0.24428516414512155,0,0,0,4
AT1G09940.1,ARA:PWYQT-62,HEMA2,1,3236908,3239554,-,2646,protein_coding,"Glutamyl-tRNA reductase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P49294]",0.4669485859991499,0.8677675305536577,0.12834506539267942,0.009289967382358821,0.10377785085346117,0.4575795392155372,0.7582360149076508,0.9367845223150035,-0.054365907158142435,0,0,0,5
AT1G44318.1,ARA:PWYQT-62,HEMB2,1,16831016,16834011,+,2995,protein_coding,"Probable delta-aminolevulinic acid dehydratase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q94LA4]",0.008463603329649124,0.13888796587111876,2.066280766966808,0.07375091463866212,NA,1.4299509433027755,0.36670475041742534,NA,0.7405495444456923,0,0,0,7
AT1G50170.1,ARA:PWYQT-62,SIRB,1,18581998,18583832,+,1834,protein_coding,"Sirohydrochlorin ferrochelatase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q84JH7]",0.6581020295837671,0.9307058650108505,0.0747470747274658,0.05982102587168571,0.3075954126783962,0.3144277608260013,0.4103220057643658,0.778511578444725,0.1380867758495945,0,0,0,5
AT1G50170.2,ARA:PWYQT-62,SIRB,1,18582008,18583806,+,1798,protein_coding,"Sirohydrochlorin ferrochelatase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q84JH7]",0.3919447505932592,0.8336650326963123,0.5499992738495517,0.22841832028301717,0.5972513652220668,0.7692760873770212,0.14375430105386608,NA,0.928130591522471,0,0,0,6
AT1G56000.1,ARA:PWYQT-62,,1,20944136,20946718,+,2582,protein_coding,AT1G56000 protein [Source:UniProtKB/TrEMBL;Acc:Q8VYV2],0.5848008887763059,0.9085440051090053,-0.11581234106738515,0.2952442323455739,0.6628895362021237,-0.22284803349007495,0.9570586724620189,0.9899358331007889,-0.011340791361660758,0,0,0,4
AT1G56000.2,ARA:PWYQT-62,,1,20944456,20946101,+,1645,protein_coding,AT1G56000 protein [Source:UniProtKB/TrEMBL;Acc:Q8VYV2],0.8309613057836691,0.970159100379558,-0.4475591298649314,0.8080695216034799,0.9469691302909781,-0.5094318147083382,0.9910477815826477,NA,0.023487513659340636,0,0,0,4
AT1G58290.1,ARA:PWYQT-62,HEMA1,1,21623700,21626402,-,2702,protein_coding,"Glutamyl-tRNA reductase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42804]",0.05054711686919442,0.37803827242441074,-0.37986302603773725,0.32028673994183443,0.6843545611675631,-0.1928472554849742,0.3091996859906415,0.7096186311266015,-0.1972110429740092,0,0,0,8
AT1G69740.1,ARA:PWYQT-62,HEMB1,1,26231620,26234963,+,3343,protein_coding,"Delta-aminolevulinic acid dehydratase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SFH9]",0.5576422203471789,0.9005890208320007,-0.07377951946902986,0.8149775452306883,0.9495889018864694,0.029388138196253598,0.9092484368686977,0.9792595082006953,-0.014301839452138447,0,0,0,1
AT1G69740.3,ARA:PWYQT-62,HEMB1,1,26231703,26235043,+,3340,protein_coding,"Delta-aminolevulinic acid dehydratase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SFH9]",0.9967759493769737,0.9993324120936764,-0.007048332755753104,0.4833415477127702,0.802048610223129,-1.2284320994647584,0.8339089318455049,0.959290497678542,-0.3660424207416594,0,-0,0,3
AT2G26540.1,ARA:PWYQT-62,UROS,2,11287308,11290360,-,3052,protein_coding,"Uroporphyrinogen-III synthase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O48721]",0.3542505242265835,0.8091849719908681,0.23843551576338126,0.20860140462382132,0.5729664819758419,0.32233080784119295,0.2570078637146794,0.6650254264763386,0.28966755176231246,0,0,0,6
AT2G30390.1,ARA:PWYQT-62,FC2,2,12950954,12954148,-,3194,protein_coding,Ferrochelatase [Source:UniProtKB/TrEMBL;Acc:F4IMT3],0.35043267736149847,0.8069840992468313,-0.27539828396297084,0.0755063179923865,0.35044213402474683,-0.5275854716959272,0.6829034268296931,0.9122315737184207,0.11939264876910897,0,0,0,4
AT2G31250.1,ARA:PWYQT-62,HEMA3,2,13319621,13321597,-,1976,protein_coding,"Probable glutamyl-tRNA reductase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SJX1]",0.011662458623829123,0.16994303028121185,-1.6999807926432537,0.12525300050606034,0.4494195354516703,-0.9804429675239817,0.8754236466321655,NA,-0.09587060741613258,-0,0,0,8
AT2G40490.1,ARA:PWYQT-62,HEME2,2,16912805,16915202,+,2397,protein_coding,"Uroporphyrinogen decarboxylase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O22886]",0.08501815199543362,0.48129415027164335,-0.20112116307369324,0.06377844820533578,0.3187381008841488,0.21171515171791463,0.012830700180885828,0.14783685456814197,0.28208096285587125,0,0,0,1
AT2G44520.1,ARA:PWYQT-62,COX10,2,18379527,18381959,+,2432,protein_coding,"Protoheme IX farnesyltransferase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O64886]",0.09621421985800954,0.5088852931349519,0.14787035838900245,0.9521846912018541,0.989483104008475,-0.005357972721627902,0.037914742646324585,0.27557488779011385,-0.18605453661826435,0,0,0,7
AT3G04650.1,ARA:PWYQT-62,,3,1261857,1264687,+,2830,protein_coding,AT3g04650/F7O18_13 [Source:UniProtKB/TrEMBL;Acc:Q9SR09],1.361616636031126e-5,0.0014142355915433703,-0.8202838567681681,0.1790950493174833,0.53581437537091,-0.24259017196298005,0.9383121695928188,0.9854161941707715,0.013689804720438174,0,0,0,1
AT3G14930.2,ARA:PWYQT-62,HEME1,3,5020461,5023146,+,2685,protein_coding,"Uroporphyrinogen decarboxylase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93ZB6]",0.1464496270671306,0.603886427760547,-0.3604498606373001,0.9254418541251566,0.9815635400509946,0.0229676282502864,0.3343384919159412,0.7291076358333679,0.23520468119868043,0,0,0,1
