ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,cl
AT3G53520.3,UXS1,3,19841635,19844282,+,2647,protein_coding,UDP-glucuronic acid decarboxylase 1 [Source:UniProtKB/TrEMBL;Acc:F4JAG3],2.1608243898719253,0,2.746359132553953,8.61502490804939,2.001317998037413,0,NA,NA,5.425442072404544,1
AT2G24710.3,ATGLR2.3,2,10516780,10520684,-,3904,protein_coding,glutamate receptor 2.3 [Source:TAIR;Acc:AT2G24710],4.661175041237853,3.5877432418836714,4.516592614106659,8.539169831514434,8.979033502660304,9.86635676647649,1.4446186073260394e-7,2.2931146846450667e-5,4.983869329716786,1
AT1G17615.1,,1,6059389,6060851,+,1462,protein_coding,Disease resistance protein (TIR-NBS class) [Source:UniProtKB/TrEMBL;Acc:Q4PT31],1.7287776314278425,0,1.9467712125878611,5.470423444910302,3.9085305878880328,5.202794514555545,3.290205831169217e-5,NA,4.2010369060295165,1
AT1G48220.1,,1,17802863,17804955,+,2092,protein_coding,F11A17.22 protein [Source:UniProtKB/TrEMBL;Acc:Q9SX57],0,0.9400509454986085,1.5377459377206832,3.2412155752869647,3.9085305878880328,4.392174941205268,4.3279677396088333e-4,NA,3.8519509490003827,1
AT5G04730.1,,5,1363965,1367451,-,3486,protein_coding,Ankyrin-repeat containing protein [Source:UniProtKB/TrEMBL;Acc:F4JXP4],6.014531365317104,5.5524323889932505,5.356549143964554,9.615129749357818,8.489592205746446,9.816567585139316,5.4878861202567665e-14,4.71527015289776e-11,3.7747525607704966,1
AT2G14160.1,,2,5976253,5976801,-,548,protein_coding,RNA recognition motif-containing protein [Source:UniProtKB/TrEMBL;Acc:Q1PF73],1.7287776314278425,0,0.9647332386523769,3.532302186651767,1.5861341139788003,4.33375854937787,0.008080468315606838,NA,3.36489770916931,1
AT3G59930.1,,3,22139492,22140320,-,828,protein_coding,Defensin-like protein 206 [Source:UniProtKB/Swiss-Prot;Acc:Q94JR6],6.716320019090966,4.689416119470136,6.2693363332609104,9.180479855830054,9.300962294372095,9.77051445817599,3.3637288345930518e-9,9.868852232029223e-7,3.347206708261458,1
AT3G53820.1,,3,19938564,19939231,+,667,protein_coding,C2H2 and C2HC zinc fingers superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M344],3.185968080546225,2.70300674632173,2.7463591325539527,5.504413901190044,6.089194080860943,6.132566448584986,2.2824370140122107e-7,3.410613023795389e-5,3.238190527054928,1
AT2G19210.1,,2,8335639,8339307,-,3668,protein_coding,Putative leucine-rich repeat receptor-like protein kinase At2g19210 [Source:UniProtKB/Swiss-Prot;Acc:O65924],3.185968080546225,1.909115617155277,2.265079909517326,5.2477219279578255,4.24959215303883,6.215789805917604,3.663962087142536e-5,NA,3.1625830892661795,1
AT4G33720.1,,4,16182743,16183619,+,876,protein_coding,AT4g33720/T16L1_210 [Source:UniProtKB/TrEMBL;Acc:O81888],4.593633859566178,5.901835762364154,4.516592614106659,7.664516526443922,8.719429315333013,7.985692921174081,1.83334919936109e-8,4.3670014889335745e-6,3.0693610571662466,1
AT4G31480.5,,4,15263154,15267891,+,4737,protein_coding,"Coatomer, beta subunit [Source:TAIR;Acc:AT4G31480]",3.185968080546225,0,2.7463591325539527,5.570082738167472,4.645543011594109,4.99232142119466,0.0067652325891512585,NA,2.896688651412639,1
AT3G30350.2,RGF4,3,11960298,11961917,-,1619,protein_coding,Root meristem growth factor-like protein [Source:UniProtKB/TrEMBL;Acc:F4J5G8],0,2.483617156311411,1.9467712125878611,3.8817474188631054,4.00164730949532,4.832745657739905,0.0035065227093981207,NA,2.8734369773356696,1
AT2G34180.1,CIPK13,2,14430761,14432482,-,1721,protein_coding,CBL-interacting serine/threonine-protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:O22971],8.3132558877082,7.200229315273508,9.446351999002763,11.727393385866591,10.346051620429934,11.681601288969015,1.2450082003158976e-6,1.3739636368440304e-4,2.7814106258407785,1
AT4G35770.4,STR15,4,16944941,16946192,+,1251,protein_coding,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],2.1608243898719253,0,4.631835645891566,5.911483947214349,3.702061698654356,6.750279637552201,0.04453372193837002,0.30037157844681267,2.702923970306894,1
AT4G13300.1,TPS13,4,7742871,7746394,-,3523,protein_coding,(Z)-gamma-bisabolene synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0K1],2.7625979464845534,3.3485100352690864,4.254166913077102,5.504413901190044,5.979009113593216,6.727772259991693,1.3593671364107298e-5,9.970626392612602e-4,2.668046883869795,1
AT3G03670.1,PER28,3,901728,903411,-,1683,protein_coding,Peroxidase 28 [Source:UniProtKB/Swiss-Prot;Acc:Q9SS67],6.37788098357036,5.494819029805245,5.2879193502807995,8.428448740398084,8.240155988043702,8.586065080190302,3.7102098303777733e-11,1.9404397412875755e-8,2.653453095963705,1
AT1G45015.1,,1,17021514,17022795,+,1281,protein_coding,At1g45015 [Source:UniProtKB/TrEMBL;Acc:Q9MAK7],5.15854023872204,4.467782101105987,4.254166913077102,7.229158448872366,6.796157109779057,7.493039531410449,1.4553805520550488e-8,3.6096438475608625e-6,2.579031494353424,1
AT5G11180.2,GLR2.6,5,3557261,3561575,-,4314,protein_coding,Glutamate receptor 2.6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LFN8],3.652181693117092,3.693960568591336,4.324382351515297,6.009420836329568,6.1514794502655645,6.815768657471806,2.5257282449280265e-5,0.0016785627103999576,2.5247570148960614,1
AT4G01890.1,,4,816200,818468,+,2268,protein_coding,Pectin lyase-like superfamily protein [Source:TAIR;Acc:AT4G01890],4.661175041237853,3.7928911420385325,4.575364531374196,6.765704353638448,6.821920485842996,6.898704924267745,1.175283518197568e-14,1.3464271847998616e-11,2.5096388640577794,1
AT4G13310.1,CYP71A20,4,7750305,7753210,+,2905,protein_coding,Cytochrome P450 71A20 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0K2],3.779215365141232,4.788648320166237,4.020345890600543,5.8334055487959136,6.95593921235665,7.033274537605354,1.5041436906655521e-6,1.6154771834835647e-4,2.494141862865332,1
AT1G18400.1,BEE1,1,6331398,6333856,+,2458,protein_coding,Transcription factor BEE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ13],2.4928626068883792,2.89339559201044,2.7463591325539527,5.121994314178243,4.75657952717123,5.1013927781168,2.3642254927528803e-4,NA,2.4663506837333125,1
