ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,cl
AT1G32950.1,SBT3.4,1,11941396,11944824,+,3428,protein_coding,Subtilisin-like protease SBT3.4 [Source:UniProtKB/Swiss-Prot;Acc:F4HPF1],7.64417577405396,6.522636497270626,5.860519806873064,4.935255506110633,6.884385231261323,4.78993273232102,0.15869743224121677,0.5477410080056772,-1.0008287251804397,10
AT5G66250.4,,5,26468535,26470554,+,2019,protein_coding,Kinectin-like protein [Source:UniProtKB/TrEMBL;Acc:F4JZ59],3.8959629525209563,4.342733631600343,4.7890861567805665,0,3.702061698654356,4.209311846816011,0.18814689546060573,NA,-1.002738445400394,10
AT1G53990.1,GLIP3,1,20151016,20152752,+,1736,protein_coding,GDSL esterase/lipase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYF5],6.273841602324848,6.606628457217595,6.514307680996491,4.831962947935394,6.305515583516093,4.745810347029903,0.03325876268366939,0.2573705150977153,-1.0066565111441443,10
AT4G04990.1,,4,2554997,2557258,+,2261,protein_coding,AT4g04990 protein [Source:UniProtKB/TrEMBL;Acc:Q9S9T8],9.439173009186234,8.81440121897481,8.83261741723502,8.079655331567633,8.24492525138158,7.803982084574484,0.0020560930568654175,0.043774767046078064,-1.007586201827236,10
AT1G52950.1,,1,19725483,19728035,+,2552,protein_coding,"Nucleic acid-binding, OB-fold-like protein [Source:UniProtKB/TrEMBL;Acc:Q9C926]",2.989757764903248,2.70300674632173,0.9647332386523773,1.0405334846972523,2.001317998037413,1.807248062196717,0.41094582841391847,NA,-1.0100992736084333,10
AT1G10670.1,ACLA-1,1,3535288,3538282,+,2994,protein_coding,ATP-citrate lyase A-1 [Source:UniProtKB/TrEMBL;Acc:F4I5V8],7.409019313862008,6.27134101519378,6.929154605730588,6.807145665136199,0,6.149599620717905,0.3121992598200613,0.711803627841136,-1.0160136831161641,10
AT2G25600.1,AKT6,2,10894253,10898672,+,4419,protein_coding,Potassium channel AKT6 [Source:UniProtKB/Swiss-Prot;Acc:Q8GXE6],1.7287776314278425,1.909115617155277,0.9647332386523769,1.0405334846972523,1.5861341139788003,0,0.5192373925966871,NA,-1.0173820943166458,10
AT5G24340.2,,5,8297280,8300502,+,3222,protein_coding,3'-5' exonuclease domain-containing protein [Source:TAIR;Acc:AT5G24340],4.725695124933475,4.881492133434249,3.840346053470231,3.532302186651767,4.089116607081727,2.9384693640230295,0.20681888702820198,NA,-1.021074429039901,10
AT4G29230.2,anac075,4,14409838,14415481,+,5643,protein_coding,NAC domain-containing protein 75 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0F8],8.204265581517655,6.844309098831324,7.420842517089255,6.22861036367239,7.469352692459431,5.1359913363784475,0.05096150870825555,0.32434708373100846,-1.0246879814449574,10
AT1G11400.2,PYM,1,3837694,3840436,+,2742,protein_coding,PYM [Source:UniProtKB/TrEMBL;Acc:A0A178W3L1],4.787452844545964,5.090406988628779,4.020345890600543,4.075089511297729,0,4.448317747317948,0.3188808359729111,NA,-1.024756446314943,10
AT4G18197.1,PUP7,4,10071481,10073557,+,2076,protein_coding,Probable purine permease 7 [Source:UniProtKB/Swiss-Prot;Acc:Q2V3H2],6.33716106413798,6.911901002864533,6.684147985749045,5.077526413516975,6.191557567249789,5.470173703501418,0.006219798864440551,0.0941551698686241,-1.0254784086576607,10
AT3G63400.3,CYP63,3,23412024,23415659,+,3635,protein_coding,Peptidyl-prolyl cis-trans isomerase CYP63 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY75],9.698248055352556,0,7.404727420622542,7.3832475682349,7.688249066195717,6.888594905439682,0.6040108991142304,0.8820562909131257,-1.0302631433869374,10
AT3G16565.3,,3,5639704,5642774,-,3070,protein_coding,Threonyl and alanyl tRNA synthetase second additional domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LMV6],6.040128015282976,4.788648320166237,0,4.777404134844271,4.00164730949532,2.115362137241897,0.5823493272657171,0.8741729913924949,-1.0308807322997815,10
AT1G51840.3,,1,19249401,19250850,-,1449,protein_coding,protein kinase-related [Source:TAIR;Acc:AT1G51840],7.003329893485226,6.164542760579038,7.205179410420197,4.60013528929526,7.191569594754624,0,0.36102136751576236,0.7482074377768276,-1.033816714048853,10
AT4G15975.1,,4,9051871,9053241,+,1370,protein_coding,RING/U-box superfamily protein [Source:TAIR;Acc:AT4G15975],4.369674741505485,4.205808790095031,5.4220618989409815,3.070203323237951,4.089116607081727,3.999859744809313,0.03398590443344137,NA,-1.0345798438722456,10
AT5G16180.2,CRS1,5,5279884,5283102,+,3218,protein_coding,"Chloroplastic group IIA intron splicing facilitator CRS1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LF10]",5.204542385499412,4.054512659874297,4.837911747255415,0,3.3235095481043513,4.9147387399047435,0.31868094157039323,NA,-1.0359348480485684,10
AT1G28230.1,PUP1,1,9862041,9864779,-,2738,protein_coding,Purine permease 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ96],4.661175041237853,3.212159022053945,3.5196335731144552,2.386246063871011,3.001537547361257,3.3456399468545084,0.09412131576074552,NA,-1.0371784196981828,10
AT2G40340.6,DREB2C,2,16848389,16850487,-,2098,protein_coding,Integrase-type DNA-binding superfamily protein [Source:TAIR;Acc:AT2G40340],9.382768801615489,7.191189198373138,8.19560696145221,7.912508023353996,6.556327234051323,7.6746318891523435,0.09867920428708368,0.44755875235897746,-1.0404039128873095,10
AT3G21220.1,MKK5,3,7445604,7448498,+,2894,protein_coding,MKK5 [Source:UniProtKB/TrEMBL;Acc:A0A178VIK5],5.665650779059369,3.9724661986315115,5.10054003574834,4.162839260664967,4.645543011594109,2.938469364023029,0.11111513738721766,0.4713350847979874,-1.041554119622284,10
AT1G67160.1,KIB3,1,25124819,25127098,-,2279,protein_coding,F-box protein KIB3 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW91],0,0.9400509454986085,1.9467712125878611,0,1.0008787991312493,0.8744011171022851,0.6036107133909225,NA,-1.0416300706700647,10
AT5G02620.1,ANK1,5,589404,591752,+,2348,protein_coding,ankyrin-like1 [Source:TAIR;Acc:AT5G02620],8.882625876369412,5.762310736343834,7.786879271254727,1.0405334846972523,6.884385231261323,7.922683149996146,0.3332315752754928,0.7284763782781701,-1.0466060950563756,10
AT2G45300.2,,2,18677311,18681831,+,4520,protein_coding,"3-phosphoshikimate 1-carboxyvinyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P05466]",3.779215365141232,4.6894161194701365,3.2578137583979734,3.2412155752869647,3.9085305878880328,0,0.4056686816810917,NA,-1.047786675128604,10
AT5G53550.4,YSL3,5,21755289,21758950,+,3661,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],7.115937224999884,7.107173150640293,7.195844612050907,6.4713503346168055,5.323641257654937,6.263512780936225,2.2178904797787885e-4,0.008819505646697206,-1.051993620543819,10
