ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom35_1,Flg22_SynCom35_2,Flg22_SynCom35_3,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,cl
AT1G50050.2,,1,18546086,18547151,+,1065,protein_coding,"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I4X9]",1.1091829133441469,1.909115617155277,0,3.7744031155119564,3.001537547361257,3.999859744809313,0.0015771832339196757,NA,3.131798786936052,9
AT1G70620.2,,1,26626634,26631104,+,4470,protein_coding,Cyclin-like protein [Source:UniProtKB/TrEMBL;Acc:F4I6U7],4.369674741505485,0,2.265079909517326,6.0787433227693235,4.461108861810825,6.494374336385683,0.020372240217965472,0.19495439743986212,2.93069150455868,9
AT5G19890.1,PER59,5,6724076,6725966,-,1890,protein_coding,Peroxidase 59 [Source:UniProtKB/Swiss-Prot;Acc:Q39034],6.0652784289275665,6.685998363755481,5.178435655761623,8.909510978038822,9.232975322200797,8.832740736243537,8.372281261323462e-10,3.2487152029825785e-7,2.9171947675863543,9
AT4G15360.1,CYP705A3,4,8770180,8771960,+,1780,protein_coding,Cytochrome P450 like protein [Source:UniProtKB/TrEMBL;Acc:O23389],2.160824389871925,1.909115617155277,2.265079909517326,4.397992861078275,5.1309899081018315,4.272876627007833,6.166535121010592e-6,5.223750068354677e-4,2.852767250383748,9
AT5G06120.4,,5,1843937,1853051,+,9114,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K2C1],1.1091829133441469,3.972466198631512,2.7463591325539527,6.664111231912645,0,4.745810347029903,0.11675381466611268,0.48129939568837193,2.5415349234342615,9
AT4G25310.2,,4,12949664,12951359,+,1695,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SB32],4.846675056471126,4.835816961760421,3.840346053470231,5.750858569649032,7.089206992753006,6.6933387970207985,2.4342822784292407e-5,0.0016236954705864486,2.086135196932558,9
AT1G76780.3,,1,28816174,28822256,+,6082,protein_coding,HSP20-like chaperones superfamily protein [Source:TAIR;Acc:AT1G76780],3.7792153651412326,0,1.5377459377206832,5.885924463479864,0,1.4149439973334312,0.3727530852312268,0.756652036217167,2.0385880226297326,9
AT2G05540.1,,2,2033154,2034283,+,1129,protein_coding,At2g05540/T20G20.11 [Source:UniProtKB/TrEMBL;Acc:Q9SL13],3.185968080546225,0.9400509454986085,3.741157802887507,3.6584251207257212,4.809049269911261,5.414891399825964,0.026960329882112718,0.22822365105695558,1.919856904674998,9
AT3G44970.1,,3,16432286,16435124,+,2838,protein_coding,Cytochrome P450 superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J4C0],4.286566976059075,0.9400509454986081,0,4.777404134844271,3.9085305878880328,4.832745657739905,0.09454749787321175,0.4391165451416464,1.839760389912247,9
AT5G60430.4,,5,24301608,24303068,+,1460,protein_coding,Antiporter/ drug transporter [Source:UniProtKB/TrEMBL;Acc:Q9FKK3],0,2.2247762417604093,2.746359132553953,2.0603810187887097,3.5865732237663193,4.33375854937787,0.03517453290298662,NA,1.79957241740906,9
AT1G60260.1,BGLU5,1,22218787,22221433,-,2646,nontranslating_CDS,beta glucosidase 5 [Source:TAIR;Acc:AT1G60260],1.1091829133441469,2.2247762417604093,0.9647332386523769,2.386246063871011,3.1714869411106053,3.0873308367424444,0.06096207151732227,NA,1.7451099922796316,9
AT1G01660.1,,1,240057,242608,-,2551,protein_coding,RING/U-box superfamily protein [Source:TAIR;Acc:AT1G01660],3.512872752684049,0,4.631835645891565,6.2488034730108515,0,5.266640820740285,0.32827666808336875,0.7245578055733657,1.7180328924801362,9
AT5G63570.2,GSA1,5,25451875,25453841,+,1966,protein_coding,"Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42799]",4.104444098041156,3.693960568591336,0,4.7207006854854265,3.808986551759325,5.624344291594779,0.03808896796757512,0.2760905065875029,1.642827037603242,9
