ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Mock_Flg22_1,Mock_Flg22_2,Mock_Flg22_3,SynCom33_Flg22_1,SynCom33_Flg22_2,SynCom33_Flg22_3,SynCom35_Flg22_1,SynCom35_Flg22_2,SynCom35_Flg22_3,Mock_Flg22_vs_Mock_pvalue,Mock_Flg22_vs_Mock_padj,Mock_Flg22_vs_Mock_log2FoldChange,SynCom33_Flg22_vs_Mock_pvalue,SynCom33_Flg22_vs_Mock_padj,SynCom33_Flg22_vs_Mock_log2FoldChange,SynCom35_Flg22_vs_Mock_pvalue,SynCom35_Flg22_vs_Mock_padj,SynCom35_Flg22_vs_Mock_log2FoldChange,SynCom33_Flg22_vs_Mock_Flg22_pvalue,SynCom33_Flg22_vs_Mock_Flg22_padj,SynCom33_Flg22_vs_Mock_Flg22_log2FoldChange,SynCom35_Flg22_vs_Mock_Flg22_pvalue,SynCom35_Flg22_vs_Mock_Flg22_padj,SynCom35_Flg22_vs_Mock_Flg22_log2FoldChange,SynCom33_Flg22_vs_SynCom35_Flg22_pvalue,SynCom33_Flg22_vs_SynCom35_Flg22_padj,SynCom33_Flg22_vs_SynCom35_Flg22_log2FoldChange,cl
AT2G47550.1,PME20,2,19508929,19511792,+,2863,protein_coding,Probable pectinesterase/pectinesterase inhibitor 20 [Source:UniProtKB/Swiss-Prot;Acc:O22256],748.7306263151928,431.740114507567,497.74046443240155,3341.6638010646984,2701.494890897635,2303.3913004053916,4566.643259865723,3785.8763495848757,4174.507864676062,813.8808776518802,654.7969940939638,841.5793912069674,2.2650475052756748e-126,5.965229109894017e-122,2.2914989546807636,5.950946961004642e-156,1.49993618152122e-151,2.7002534717898565,5.198550833254567e-11,1.3970309667815539e-8,0.7160797216044696,7.192304427158118e-6,3.036549967948415e-4,0.40875451710909294,3.844070610669162e-41,3.4469781165870378e-37,-1.575419233076294,7.689971453114133e-53,1.0097245708452071e-48,1.9841737501853869,4
AT2G43610.1,,2,18087812,18089371,-,1559,protein_coding,Endochitinase At2g43610 [Source:UniProtKB/Swiss-Prot;Acc:O22842],1704.6062017964123,1643.368223093697,1782.5389863898433,6157.768252328072,6155.66531615681,6835.558364770566,8014.924905070452,5718.572852435965,6444.034307898964,2390.9072016214973,2707.295217171373,2570.566754330193,1.2118240424240259e-93,1.5957298990639572e-89,1.8237924885647987,4.7509955162065425e-86,3.9916280661995296e-82,1.8697416185926923,5.231476316965375e-12,1.6401923843285728e-9,0.6769809045715737,0.6000420419620324,0.8773910559662932,0.045949130027893526,2.2860745948347783e-25,2.928461555983351e-22,-1.146811583993225,1.0848865817972075e-22,3.038285143799846e-19,1.1927607140211185,4
AT3G10720.2,PME25,3,3354406,3357754,-,3348,protein_coding,Probable pectinesterase/pectinesterase inhibitor 25 [Source:UniProtKB/Swiss-Prot;Acc:Q94CB1],1492.832315218854,1238.267392247235,1253.3923358651489,7899.348526872138,6459.786917202891,6199.872755571602,8830.914675767548,6631.909999783307,8356.493575952529,1806.3927531260563,1496.8218748784036,1678.9925478039997,1.6014252259096348e-78,1.4058378249852047e-74,2.334027753525272,7.87601224208727e-76,4.962872214045242e-72,2.446912197947339,0.0016584268233466415,0.046023528787836825,0.4334382487181833,0.3599371070804217,0.7336882162060496,0.11288444442206721,1.5297332689940296e-34,4.115135466920839e-31,-1.9005895048070884,4.212420938552123e-32,2.6543517439051563e-28,2.0134739492291556,4
AT1G67270.1,,1,25183019,25185939,-,2920,protein_coding,Zinc-finger domain of monoamine-oxidase A repressor R1 protein [Source:TAIR;Acc:AT1G67270],105.30832611233777,39.49962749750081,71.37769566430232,822.3833550534899,607.2260729916748,710.3011456445738,1380.348178095467,1267.8489058703144,1403.0309684009783,82.44507591798266,85.10358485930722,84.99118604268385,1.0284154804472693e-72,6.771087523264821e-69,3.34760627728562,5.205468634989417e-96,6.560191847245412e-92,4.051171795777004,0.026315681899087326,0.29516601298737816,0.49698690830573145,1.4258143123385013e-5,5.28494849154293e-4,0.703565518491384,1.2678372294023602e-37,4.872298472593271e-34,-2.8506193689798884,9.420071702872426e-47,7.914430242363316e-43,3.5541848874712727,4
AT1G14550.1,PER5,1,4978922,4980466,+,1544,protein_coding,Peroxidase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Q9],207.14494916602706,65.22031517029207,148.46560698174886,1719.2386827508924,1508.4024560245455,1181.2511548986847,3666.7763680690537,2012.213158968391,2682.6774678952756,206.1126897949567,162.19742055538558,224.143422014529,5.91151371680636e-51,3.113712504916246e-47,3.3470338639111166,2.715440493412039e-62,1.368853552729009e-58,3.921502535405905,6.186546596848482e-5,0.0034157000246247717,1.0186482134644208,0.007175029287744855,0.07225194294750663,0.5744686714947886,1.7288731251131196e-17,7.624330481748857e-15,-2.328385650446696,8.335232774874271e-22,2.10089542090706e-18,2.9028543219414846,4
AT5G19890.1,PER59,5,6724076,6725966,-,1890,protein_coding,Peroxidase 59 [Source:UniProtKB/Swiss-Prot;Acc:Q39034],65.96235811432146,101.96415470285095,35.21299652772248,1807.5411646001025,1815.5754443720928,486.4545363077437,1016.8806533306439,1549.4703962857586,1169.3482621383237,479.8726213687709,600.7311872421686,454.95281940495477,2.1600819673711495e-49,9.481319782114431e-46,4.233822855972163,2.4806087346860994e-45,7.815467894720391e-42,4.353765060680768,1.9391227966026007e-23,3.4045825314217397e-20,3.139802677868882,0.657604279575086,0.9020362376429956,0.11994220470860463,0.0013731010904164018,0.02160104820660329,-1.0940201781032812,0.0014478044504016312,0.05335953006087335,1.2139623828118857,4
AT5G39580.1,PER62,5,15847065,15849141,-,2076,protein_coding,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],966.2906846571652,750.4929224525156,727.1007931670263,5830.091572694857,4831.363227320695,4371.3075961837285,9429.445243613894,5063.6648374698525,6592.656509082012,742.0056832618441,599.729968596765,576.6068700150707,2.2134462193671565e-41,7.286664954156679e-38,2.5095741345668525,5.733884153623114e-46,2.0646078584581513e-42,2.82698329144346,0.6849262791071604,0.980257431205116,-0.08396096781289068,0.0864440515665104,0.36573057990726293,0.31740915687660737,9.804344184312162e-29,1.648416643138634e-25,-2.593535102379743,7.156262267426733e-30,3.00622650750818e-26,2.9109442592563504,4
AT5G40590.1,,5,16251318,16252434,-,1116,protein_coding,At5g40590 [Source:UniProtKB/TrEMBL;Acc:Q9FM39],1189.636914763552,332.53174776965807,703.3082279455923,4827.911597972494,3882.381776564862,3898.4195210479143,5512.073032259693,5030.532897420978,6215.025255761564,711.3530268307993,439.5349853321868,894.0739472921547,1.9570823983566751e-41,7.286664954156679e-38,2.653925828674363,3.9963997225432784e-38,1.0072925500670333e-34,2.7026308490182025,0.24848559185273533,0.8179284761255726,0.2528815136510575,0.8032165465949918,0.9520802967019316,0.04870502034383959,1.6729430376870468e-22,1.451736795381266e-19,-2.401044315023305,1.3373127371290174e-19,2.808913961611407e-16,2.449749335367145,4
AT2G29330.1,TRI,2,12594536,12596438,+,1902,protein_coding,Tropinone reductase homolog At2g29330 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW16],369.1577585696236,332.53174776965807,343.5646417975085,2293.736757432502,1498.2311650196598,1401.2216324721064,1509.788179792341,1860.9106327451912,1553.5226312341279,465.07478722964584,417.5081751333072,570.7741415611611,2.6014132847910353e-40,7.612313363139634e-37,2.350292847696876,4.316965379898797e-32,6.800569525021824e-29,2.228712156813567,0.020793089601735256,0.25512676611462953,0.4548248875465071,0.48334838939473285,0.8182963564410425,-0.12158069088330892,5.688920713587079e-18,2.6385802778656208e-15,-1.8954679601503688,2.3043094767020113e-13,1.7082388341257118e-10,1.7738872692670598,4
AT2G43620.1,,2,18093694,18095093,-,1399,protein_coding,Endochitinase At2g43620 [Source:UniProtKB/Swiss-Prot;Acc:O22841],84.47810776044679,64.30171918197807,108.49409740973952,888.3442451095266,882.8680592240764,845.965757363865,1318.216977280967,800.6885511811654,1178.69557038883,59.19133655650038,60.07311872421686,52.49455608518709,6.679778522143857e-38,1.7591864715918062e-34,3.283657699979701,5.206814172324994e-38,1.1930704655768315e-34,3.522114739962872,0.12256642610945147,0.6423454165917727,-0.46143298821940676,0.32621255431494145,0.7042704455692012,0.23845703998317083,4.062653247191515e-31,9.107452916891577e-28,-3.745090688199108,4.491881784780303e-29,1.617398291219822e-25,3.9835477281822786,4
AT5G58900.1,,5,23783102,23785512,-,2410,protein_coding,Homeodomain-like transcriptional regulator [Source:UniProtKB/TrEMBL;Acc:Q9FIL9],1481.2599716900258,848.7826932021109,876.5181027576327,2429.914078838514,2070.8748485947235,1746.197359415447,1760.3840230774897,1674.2673704698577,1736.7298729440495,815.9948539574696,831.0114756850002,939.902528001445,5.247275704446423e-36,1.2562932086572817e-32,0.9512080364620602,1.1932671203926805e-10,1.8339205957010678e-8,0.5234815928341635,0.6284513926300721,0.9714838021588185,-0.04191951309825825,1.0762733340840242e-8,1.1110245346330126e-6,-0.4277264436278967,2.898201044207387e-25,3.4726233431158463e-22,-0.9931275495603185,8.593422491162792e-8,2.0628306084738874e-5,0.5654011059324218,2
AT5G45280.2,PAE11,5,18345534,18349695,+,4161,protein_coding,Pectin acetylesterase 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9FH82],1456.9580502794865,1114.2569338248486,1253.392335865149,4275.755115084057,3245.658959659019,3588.328979975249,5337.070149965519,3846.6182396744816,4781.148170133914,1408.9652076752682,1148.397786277946,1246.5373952926966,6.51119985275161e-35,1.4289913276838866e-31,1.5028219806910978,1.3844509969687191e-39,3.877231930955174e-36,1.7113763039737782,0.4338552801063609,0.9287374213395944,0.10585557884510198,0.08461948060821896,0.3613164765872949,0.2085543232826802,4.513821420063383e-20,2.8238676749098855e-17,-1.396966401845996,9.220302930835175e-22,2.112706685197278e-18,1.605520725128676,4
AT4G02330.1,PME41,4,1032350,1035055,+,2705,protein_coding,Probable pectinesterase/pectinesterase inhibitor 41 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXK7],527.6988649145717,380.29873916198466,502.49897747668837,2183.092683790118,2323.122865515888,2675.4999496925902,3476.2406855712543,1807.89952866699,2342.43544757685,294.89969462970726,261.31806645034334,194.1465328229935,1.1930947473053454e-34,2.417026405002583e-31,2.2123950430450248,2.7188481663515223e-29,3.8071426684938956e-26,2.163754182756007,6.579590576907165e-4,0.023073248659577512,-0.6945536863733959,0.7845994486334422,0.9470543286274605,-0.04864086028901767,2.6415961796804623e-37,8.882697353698015e-34,-2.9069487294184206,3.656825138298566e-30,1.8434055522163072e-26,2.858307869129403,2
AT1G62380.1,ACO2,1,23082036,23084253,+,2217,protein_coding,1-aminocyclopropane-1-carboxylate oxidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q41931],3394.1683570053483,4428.551259661661,3805.8587328206,8305.752720443203,9208.069746723,7062.312072929951,6118.887760214639,6409.9260014558395,4991.462605770303,4290.314912193483,5064.163908451482,4356.21490814854,3.981565687278889e-28,7.489893852869773e-25,1.0629283251925599,2.4641680787062397e-10,3.50900318778479e-8,0.6549226238077924,0.01497101670004007,0.2069693941271681,0.2584821824028806,2.4325599659012267e-5,8.341860400073526e-4,-0.40800570138476744,2.718048722013789e-11,4.107765655668143e-9,-0.8044461427896791,0.002869412237223062,0.08630493489165546,0.3964404414049117,9
AT5G38940.1,,5,15588723,15589728,+,1005,protein_coding,RmlC-like cupins superfamily protein [Source:TAIR;Acc:AT5G38940],854.0389524275306,315.99701998000654,589.1039148827086,3645.9350035812554,3003.58223374274,1954.5394416986435,6951.445851128934,8532.57896058715,9608.09815069531,1390.9964090777592,1561.9010868296389,2370.58749305329,2.0625934307760047e-27,3.6213640395277905e-24,2.360304450545604,4.355996634726464e-57,1.8298815863046753e-53,3.684806032674593,5.293556463015434e-15,2.845124551223969e-12,1.876063336827598,8.678464063098515e-10,1.1888080799478156e-7,1.3245015821289885,0.07308898215780142,0.32895544738614957,-0.484241113718006,1.156068070994459e-9,4.4149538983962636e-7,1.8087426958469945,4
AT5G01820.1,CIPK14,5,313190,315405,-,2215,protein_coding,CBL-interacting serine/threonine-protein kinase 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZW4],2740.3309476265476,1077.51309429229,1526.5309846072123,3443.7967921192067,3083.9354326813364,3356.730107111602,2249.1494694848866,1365.0359300136834,1667.5597918903034,872.0152260555859,787.9590739326445,969.0661702709932,3.038788844597228e-27,5.0018464382070374e-24,0.8411231422946626,2.0056963525172608e-5,7.545309935104113e-4,-0.3596930348204263,1.133311283906944e-9,2.3688004740454982e-7,-0.5447673557973325,5.017616452916619e-53,1.2646902269576339e-48,-1.2008161771150887,4.867533991044965e-44,6.54707659465503e-40,-1.385890498091995,0.09494341960734093,0.6030462656474305,0.18507432097690618,7
AT1G64370.1,,1,23888832,23890132,+,1300,protein_coding,Filaggrin-like protein [Source:UniProtKB/TrEMBL;Acc:Q9C7W1],1186.1652117049034,1433.9283377581112,1636.9284872346666,315.9739410748855,380.4062835827242,623.0881809678868,705.1891292445708,738.8422630899305,561.7732258554217,1467.0995560789736,1563.9035241204456,1344.0272851651866,1.0857708541993725e-25,1.6820506597761572e-22,-1.750236752141083,2.186628452509188e-8,1.9825169117084204e-6,-0.9867801508920837,0.6513913089980075,0.9741658490712268,-0.08081789561453133,6.308210325047682e-6,2.727245990442999e-4,0.7634566012489994,9.338611165651252e-16,2.921139290316097e-13,1.6694188565265518,6.477700682122161e-5,0.00493881958789278,-0.9059622552775524,5
AT5G18860.1,,5,6290358,6295815,+,5457,protein_coding,AT5g18860/F17K4_110 [Source:UniProtKB/TrEMBL;Acc:Q8RY23],1696.5055613262325,1726.9604580302685,1579.8263307032248,886.2164744625577,553.3182306657807,560.1010398125018,872.9433714437198,1569.349560315084,1697.4711782919233,1717.6057482913056,1444.7585053174155,1599.8340902152254,5.257193171663764e-25,7.691857742718716e-22,-1.1593275167412478,0.18762464778970767,0.5532380963429553,-0.153864452347765,0.008552289346253539,0.14587635506666657,-0.3161713820055633,5.292321579275019e-19,4.168530168925839e-16,1.0054630643934828,1.7228340297751244e-9,1.8318560567186016e-7,0.8431561347356844,0.28086013830153517,0.8596332466169028,0.16230692965779828,5
AT3G27950.1,,3,10377957,10379907,+,1950,protein_coding,GDSL-like Lipase/Acylhydrolase superfamily protein [Source:TAIR;Acc:AT3G27950],77.53470164314979,36.7438395325589,52.343643487155035,380.87094580743775,252.24801692116472,175.39496229422633,474.2681662173472,450.594384664711,471.1043358255117,123.667613876974,106.12917641278312,158.31691517754837,4.9023061144482883e-23,6.795112306847902e-20,2.263980275161321,3.0359073415533204e-33,5.101336302923429e-30,2.8628571070573035,4.542008725159452e-9,8.193037108616391e-7,1.5380445116343813,0.0037848639237278167,0.04551407213624028,0.5988768318959824,0.006681930178495109,0.06795864035224837,-0.7259357635269396,8.32894804264068e-6,9.723393325807457e-4,1.324812595422922,4
AT3G23510.1,,3,8427557,8433340,+,5783,protein_coding,Cyclopropane-fatty-acyl-phospholipid synthase [Source:UniProtKB/TrEMBL;Acc:Q8GZ28],752.2023293738412,520.8439253740224,647.1577740230077,54.258151497707615,106.79855555129957,53.29681174686435,153.25696200909908,355.61615652460034,290.70128659074237,1418.4781010504198,1895.306895749042,1865.639858329109,9.332893876062307e-22,1.2289554655998846e-18,-3.0937994957968615,1.9185963978558162e-4,0.004821358146356515,-1.2339696888611573,3.99688533399832e-5,0.0023959673583651446,1.3904013178749515,1.1184787008312795e-8,1.1413463827713523e-6,1.8598298069357044,4.190023214660509e-29,8.670447269044796e-26,4.484200813671813,7.366437326420145e-10,2.947159568451107e-7,-2.624371006736109,5
AT3G16430.1,PBP2,3,5581568,5583187,+,1619,protein_coding,PYK10-binding protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O04313],5751.454733827678,3075.45936887518,4248.4004459392745,2372.4642713703524,2309.9001872095364,2105.708580471568,3181.117481702381,2670.43436793939,2928.5116748835876,5069.31518080314,4152.0537224887885,5122.802076376669,3.669641344429177e-21,4.6020797355660385e-18,-0.9575886821545383,1.4445011505205646e-12,3.1118505554590455e-10,-0.763305376697104,9.610629258477995e-4,0.03056830098445368,0.36537176223795903,0.05719396455544706,0.28304783100649644,0.19428330545743427,1.589925762182434e-25,2.138529646423483e-22,1.3229604443924974,4.619600495378423e-16,6.46872391588962e-13,-1.128677138935063,5
